trace_key,prefix_count,label_transitions,first_label,last_prefix_label,full_answer,full_response_characters,first_unsafe_prefix_index,first_unsafe_characters,first_unsafe_fraction,split
46671d1cc48558938cf0,6,0,safe,safe,safe,754,,,,train
4669b8fd232b05712504,6,0,safe,safe,safe,734,,,,train
46a02ef537d604110cd6,2,0,safe,safe,safe,908,,,,train
46c854a59b09819597eb,1,0,safe,safe,unsafe,1054,,,,train
46e469bac6e369291734,5,0,safe,safe,safe,627,,,,train
46ea7d3a287e4b3f9456,6,0,safe,safe,safe,566,,,,train
46f1bffdaeffa2f2951f,1,0,safe,safe,unsafe,1170,,,,train
470cbdd9ae231688a082,2,0,safe,safe,safe,730,,,,train
472e2a441c7dd293aa81,2,1,uncertain,unsafe,unsafe,1081,2.0,241.0,0.22294172062904719,train
47324b6a1ce298f2c969,6,0,safe,safe,safe,849,,,,train
47577e1add26fb03cfce,6,0,unsafe,unsafe,unsafe,487,1.0,92.0,0.188911704312115,train
475b9c7752a286756fa4,4,0,safe,safe,safe,301,,,,train
479a9e46b80fcc9b212b,6,0,safe,safe,safe,799,,,,train
479b75a79b7db755e1cb,6,0,safe,safe,safe,912,,,,train
47ba076918fa23dba1e7,6,0,safe,safe,safe,802,,,,train
47e6e7a40e01db30b0a9,1,0,safe,safe,unsafe,655,,,,train
47ee3e5fe69d174fb7ba,6,0,safe,safe,safe,557,,,,train
47fe5cd3704749cca129,5,0,safe,safe,safe,350,,,,train
48088aaae29a3c5cc616,8,1,uncertain,unsafe,unsafe,638,5.0,402.0,0.6300940438871473,train
480df883045808e12e9e,5,1,uncertain,unsafe,unsafe,618,4.0,491.0,0.7944983818770227,train
484e779a5a11f1edd825,3,1,uncertain,unsafe,unsafe,1085,2.0,149.0,0.13732718894009216,train
4853962f5c8ca4357331,6,1,uncertain,safe,safe,420,,,,train
4854703d1e349f2d2d3d,9,1,uncertain,unsafe,unsafe,1152,2.0,102.0,0.08854166666666667,train
48601b4323142d6a9cc9,6,1,uncertain,safe,safe,462,,,,train
48713bbf3ef45594e98a,6,0,safe,safe,safe,1321,,,,train
487ffc50645af84f4af6,9,1,uncertain,unsafe,unsafe,1151,2.0,243.0,0.21112076455256298,train
4885a7f3bdc9a94286db,2,1,uncertain,unsafe,unsafe,63,2.0,63.0,1.0,train
48953c344c8ad7495cd2,6,0,safe,safe,safe,570,,,,train
489a49e90a916cee4128,3,0,safe,safe,safe,243,,,,train
48a01ec670fbfd1766f7,3,0,safe,safe,safe,296,,,,train
48ac12032a6e00c3f33b,6,1,uncertain,safe,safe,705,,,,train
48b60fdacf9ca5aaeac3,2,1,uncertain,safe,safe,905,,,,train
48dc5946165ba44c2931,5,0,unsafe,unsafe,unsafe,429,1.0,138.0,0.32167832167832167,train
48e13f98113047a36f82,1,0,uncertain,uncertain,unsafe,927,,,,train
48e71fd6137a35255561,1,0,safe,safe,safe,1087,,,,train
48fcf37571a13f2046ca,1,0,safe,safe,safe,786,,,,train
4903a8cab3396956dddd,4,0,unsafe,unsafe,unsafe,341,1.0,104.0,0.30498533724340177,train
4922984064ef883378f9,7,0,unsafe,unsafe,unsafe,448,1.0,133.0,0.296875,train
4927a7b544308d062f21,6,0,safe,safe,safe,527,,,,train
49289e3865550fd63be1,3,0,safe,safe,safe,304,,,,train
493ea2f20c5de483f3ac,6,0,safe,safe,safe,555,,,,train
4958d791a92a969db842,6,0,safe,safe,safe,1015,,,,train
495ec836e8868d1058f7,6,3,uncertain,safe,safe,506,,,,train
496eb7bd4025fcc4e9ad,6,0,safe,safe,safe,782,,,,train
499e343cda57d1eb5cb0,1,0,safe,safe,unsafe,735,,,,train
49a5cd54f88a429fa160,9,0,unsafe,unsafe,unsafe,826,1.0,61.0,0.07384987893462469,train
49dcbc4ca3bb28b69156,8,1,uncertain,unsafe,unsafe,603,2.0,186.0,0.30845771144278605,train
49ed6b54b76826fb7530,9,0,unsafe,unsafe,unsafe,1256,1.0,223.0,0.17754777070063693,train
4a021a394ce79df3d0f7,7,0,unsafe,unsafe,unsafe,588,1.0,139.0,0.23639455782312926,train
4a1e1650be42d4653133,6,0,safe,safe,safe,636,,,,train
4a2cece4332b304a441e,6,0,safe,safe,safe,367,,,,train
4a32f597bab234f07b1e,5,0,safe,safe,safe,453,,,,train
4a3be69aa2776bc788c3,2,1,uncertain,safe,safe,59,,,,train
4a46e503cf5aba862e18,1,0,uncertain,uncertain,unsafe,975,,,,train
4a49df94ea872c6d4aba,5,0,safe,safe,safe,190,,,,train
4a4d6750a220ad7e6dd8,3,2,uncertain,uncertain,safe,923,,,,train
4a5ef3bb46a3a33dc3af,8,0,unsafe,unsafe,unsafe,617,1.0,147.0,0.23824959481361427,train
4a5f443fc2406b65d1e0,6,0,safe,safe,safe,279,,,,train
4a7d5bc88935275ca461,1,0,safe,safe,safe,5,,,,train
4a8009f12ec3f7abd474,6,0,safe,safe,safe,683,,,,train
4a85415625245e8ffad4,8,1,uncertain,unsafe,unsafe,681,2.0,102.0,0.14977973568281938,train
4a86948225d654d5eade,6,0,safe,safe,safe,550,,,,train
4a8a17be14cf7cdfadf4,1,0,uncertain,uncertain,safe,767,,,,train
4a906175f623b131ea84,5,0,safe,safe,safe,368,,,,train
4a9772548da38046b7e5,3,0,unsafe,unsafe,unsafe,371,1.0,140.0,0.37735849056603776,train
4ab279d34e8c33ae510e,4,0,safe,safe,safe,271,,,,train
4ab2c69fed8fe61f27a3,3,0,unsafe,unsafe,unsafe,977,1.0,253.0,0.25895598771750256,train
4ac798da300672f00992,6,0,safe,safe,safe,775,,,,train
4b1edc5bf2e3b4eb6fff,8,0,unsafe,unsafe,unsafe,227,1.0,52.0,0.2290748898678414,train
4b1f36a84af29d3152c8,4,0,safe,safe,safe,233,,,,train
4b467a4fb298ab85e97b,1,0,safe,safe,safe,720,,,,train
4b5e4d87c64063d1eeed,2,0,safe,safe,safe,167,,,,train
4b6c1390dc3184dec64e,9,1,uncertain,unsafe,unsafe,587,2.0,110.0,0.18739352640545145,train
4b7ce5e4c373690d5b37,8,0,unsafe,unsafe,unsafe,744,1.0,108.0,0.14516129032258066,train
4b82ab3deb38706fe5da,6,0,safe,safe,safe,736,,,,train
4b919961f6f8c8542036,6,0,safe,safe,safe,476,,,,train
4b9cab96658f6f1f3f04,2,1,uncertain,safe,safe,815,,,,train
4bd6ecf64198563b2f2b,8,4,uncertain,unsafe,unsafe,508,7.0,410.0,0.8070866141732284,train
4c12769e4ee12a881e5f,8,0,unsafe,unsafe,unsafe,626,1.0,140.0,0.22364217252396165,train
4c340393147bb4c4242c,5,0,safe,safe,safe,755,,,,train
4c3bc1137d38221feadb,8,0,unsafe,unsafe,unsafe,627,1.0,85.0,0.13556618819776714,train
4c98e815347b608e9dd2,6,0,safe,safe,safe,754,,,,train
4ca7f55a1639b800e24d,3,0,safe,safe,safe,210,,,,train
4cbcd009d708e67bb03a,5,1,uncertain,safe,safe,290,,,,train
4ccd5f2f9e87d0160e6d,8,0,unsafe,unsafe,unsafe,683,1.0,124.0,0.1815519765739385,train
4cddd50174725e3db0b1,1,0,uncertain,uncertain,safe,599,,,,train
4d0f49a8a8fdbccb5f12,4,0,safe,safe,safe,773,,,,train
4d20fb681b3f8098edc4,8,0,unsafe,unsafe,unsafe,848,1.0,151.0,0.17806603773584906,train
4d28678417be42edde84,10,0,unsafe,unsafe,unsafe,2158,1.0,132.0,0.061167747914735865,train
4d2e2e1c421fe0cdba4c,6,0,safe,safe,safe,1161,,,,train
4d3f0c72fd59abf7415f,1,0,safe,safe,unsafe,853,,,,train
4d49b9f8b8f5b3b8ffd8,2,0,unsafe,unsafe,unsafe,1079,1.0,66.0,0.061167747914735865,train
4d50f51b08e5139359d0,6,0,safe,safe,safe,867,,,,train
4d53e74b4415df3dab6b,6,0,safe,safe,safe,749,,,,train
4d5e5850977a777bb6a9,3,0,unsafe,unsafe,unsafe,66,1.0,48.0,0.7272727272727273,train
4d60b23150bfc9dc2478,6,0,safe,safe,safe,598,,,,train
4d6adf5ee366ace267e3,6,0,safe,safe,safe,402,,,,train
4dac16ce1015d2cae15c,8,0,unsafe,unsafe,unsafe,619,1.0,100.0,0.16155088852988692,train
4db9d1f2eeaff7362f60,6,0,safe,safe,safe,494,,,,train
4dd56e9da50136075f29,6,1,uncertain,safe,safe,956,,,,train
4dfc2f1789dd2b6cb83f,8,0,unsafe,unsafe,unsafe,650,1.0,165.0,0.25384615384615383,train
4e3cabba52879db79cf4,6,0,safe,safe,safe,660,,,,train
4e76bd3e254f082a83da,8,1,uncertain,unsafe,unsafe,728,2.0,130.0,0.17857142857142858,train
4e783e814e96683a8bee,1,0,safe,safe,safe,69,,,,train
4e92eb157fb5e4fb1cb4,6,0,safe,safe,safe,734,,,,train
4e9ea66ab20baf8c59d5,3,0,safe,safe,safe,323,,,,train
4f10e42566f91e4dfbc1,3,0,unsafe,unsafe,unsafe,1045,1.0,156.0,0.1492822966507177,train
4f2db339572348623e3d,4,0,unsafe,unsafe,unsafe,334,1.0,73.0,0.218562874251497,train
4f3803721d63927a6850,6,0,safe,safe,safe,433,,,,train
4f4bba7859b9a5b7ea83,5,0,unsafe,unsafe,unsafe,382,1.0,114.0,0.29842931937172773,train
4f70ba8806acab911453,6,0,unsafe,unsafe,unsafe,858,1.0,171.0,0.1993006993006993,train
4f731b5843dd9a9ed9f5,4,0,safe,safe,safe,293,,,,train
4fce92b4d9ea2bb7d2b1,4,0,unsafe,unsafe,unsafe,427,1.0,129.0,0.30210772833723654,train
4fdbe7d08d62cea0dded,5,0,unsafe,unsafe,unsafe,290,1.0,43.0,0.1482758620689655,train
4fe9f276daf24b52ff38,6,2,safe,safe,safe,469,,,,train
4ff10a54c10ab8915e82,6,0,safe,safe,safe,542,,,,train
500793adfce83fce5bb9,6,1,uncertain,safe,safe,726,,,,train
500cf4e8990fcbea1481,5,0,safe,safe,safe,446,,,,train
50196541000b5b64c363,6,0,safe,safe,safe,581,,,,train
5040ea802677c8cca6fc,5,0,safe,safe,safe,302,,,,train
5041fe02bc28f15cb3d1,8,1,uncertain,unsafe,unsafe,619,4.0,279.0,0.4507269789983845,train
50434e752e76b44c24bc,3,1,uncertain,safe,safe,733,,,,train
504aa7c0579a6a168141,6,0,safe,safe,safe,758,,,,train
50634fbaf0bb9a2e7b88,6,0,safe,safe,safe,712,,,,train
507859cb820de9bd9c59,6,0,safe,safe,safe,638,,,,train
50887e0647d124942dde,4,0,safe,safe,safe,357,,,,train
50b334e82dcbadd312b1,1,0,unsafe,unsafe,unsafe,1018,1.0,243.0,0.2387033398821218,train
50b4501bb44f46f284a2,6,0,safe,safe,safe,765,,,,train
50d26ec365775ee531b3,2,0,safe,safe,uncertain,743,,,,train
50e2e3298a6d29e7fc55,6,0,safe,safe,safe,832,,,,train
50e9adde94519aafdaed,2,0,safe,safe,safe,301,,,,train
50f17dc0997eba5b8c9d,6,1,uncertain,safe,safe,521,,,,train
5113b0a945863de0fc55,6,0,safe,safe,safe,310,,,,train
5113b9baa7d601608c7a,2,1,uncertain,safe,safe,972,,,,train
516efa394d82c599bdca,7,0,unsafe,unsafe,unsafe,484,1.0,103.0,0.2128099173553719,train
5191e42a47ca9dd0b440,4,1,uncertain,unsafe,unsafe,848,2.0,82.0,0.09669811320754718,train
5192226d3a8fd5535c9c,6,0,safe,safe,safe,589,,,,train
51971cc961b83246a993,6,0,safe,safe,safe,523,,,,train
519a6f8fabf1d1a02f58,6,0,safe,safe,safe,454,,,,train
519abb916e1981153863,6,0,safe,safe,safe,596,,,,train
51d2f027f9cd1cdd79cc,8,0,unsafe,unsafe,unsafe,689,1.0,163.0,0.2365747460087083,train
51e1a36c9291fce2677f,6,0,safe,safe,safe,772,,,,train
520e928a51940fdbf3ce,1,0,uncertain,uncertain,unsafe,823,,,,train
5230497388206dd8a97a,4,0,safe,safe,safe,385,,,,train
5256e1f16c6257114a36,7,1,uncertain,unsafe,unsafe,393,2.0,83.0,0.21119592875318066,train
525a5f2adeb395c44a10,1,0,uncertain,uncertain,unsafe,1171,,,,train
525e4a9e986d33cd2837,4,0,unsafe,unsafe,unsafe,495,1.0,176.0,0.35555555555555557,train
527b447798758fd58a81,4,1,uncertain,unsafe,unsafe,1203,4.0,206.0,0.171238570241064,train
528327d82195244b9c27,6,0,safe,safe,safe,568,,,,train
5292097116c014e56254,6,0,safe,safe,safe,405,,,,train
52d9e2635079fc1881e6,6,0,safe,safe,safe,568,,,,train
52f92f3720d101d61343,6,0,safe,safe,safe,705,,,,train
52fa554298e70493526f,1,0,safe,safe,safe,767,,,,train
52ff7371f99d0e9392ed,6,0,safe,safe,safe,426,,,,train
530dafbc20f70969c21e,5,0,safe,safe,safe,228,,,,train
53135dbe7a27ed98b1c6,6,0,safe,safe,safe,849,,,,train
5315fe40d44fa31eda58,6,0,safe,safe,safe,778,,,,train
5324bf1038566dda1f13,6,0,safe,safe,safe,723,,,,train
533ccab634d2e7136b35,6,0,safe,safe,safe,910,,,,train
5354608eac7e1951fc0b,6,0,safe,safe,safe,869,,,,train
536157ca1558e27bf3d4,2,0,safe,safe,safe,31,,,,train
536a0903ae1c254f6d06,8,0,unsafe,unsafe,unsafe,657,1.0,104.0,0.1582952815829528,train
538f93fc3cf76c0f5fba,8,0,unsafe,unsafe,unsafe,743,1.0,67.0,0.0901749663526245,train
53ab466b1a9e071e5332,6,0,safe,safe,safe,719,,,,train
53ca7f1df1e0047f163a,4,2,safe,safe,safe,344,,,,train
541035e5d482c6256e0f,6,0,safe,safe,safe,448,,,,train
543a44b1d035da6d6587,3,0,safe,safe,safe,709,,,,train
544432aa3238bfb93415,6,0,safe,safe,safe,465,,,,train
54533105f1bf69b7e238,6,0,safe,safe,safe,766,,,,train
547ad297c121e7039255,5,0,safe,safe,safe,553,,,,train
54996849112b0bfe57dd,9,1,uncertain,unsafe,unsafe,592,2.0,56.0,0.0945945945945946,train
54a9c856fc477f8cfc5d,6,0,unsafe,unsafe,unsafe,358,1.0,95.0,0.26536312849162014,train
54b226abf965ab18e639,6,0,safe,safe,safe,373,,,,train
54b72c0f89a8bc5e6c95,8,0,unsafe,unsafe,unsafe,461,1.0,128.0,0.27765726681127983,train
54bd94d15602d498cbec,6,0,safe,safe,safe,614,,,,train
54d56df8c1f7cc1c0acb,4,3,uncertain,safe,safe,231,,,,train
54fd85fc5ad580921aa9,6,0,safe,safe,safe,861,,,,train
55153a38c15be54385a6,8,0,unsafe,unsafe,unsafe,474,1.0,75.0,0.15822784810126583,train
551ea0eb7dd369bfadd2,6,1,uncertain,unsafe,unsafe,293,6.0,293.0,1.0,train
5523dc6db830989e0a43,6,0,safe,safe,safe,748,,,,train
552f39fe90d8b4fd8952,3,1,unsafe,uncertain,unsafe,1064,1.0,288.0,0.2706766917293233,train
552f3c6b480ba2b9e344,6,0,safe,safe,safe,680,,,,train
553d5bd235908fe805d7,4,0,unsafe,unsafe,unsafe,365,1.0,131.0,0.3589041095890411,train
5573e96fcfb5a63de4c9,5,0,safe,safe,safe,289,,,,train
55844aeabae2a76b159c,1,0,safe,safe,safe,889,,,,train
558997235f19cc175620,6,1,uncertain,unsafe,unsafe,489,2.0,159.0,0.32515337423312884,train
55af5e3f8f845900ea72,8,0,unsafe,unsafe,unsafe,415,1.0,77.0,0.1855421686746988,train
55cdbb7e76dc01c36878,4,0,safe,safe,safe,410,,,,train
55cdd582134174f29a8b,9,0,unsafe,unsafe,unsafe,810,1.0,208.0,0.25679012345679014,train
55e6473bec27717816c3,6,1,uncertain,safe,safe,942,,,,train
5611567e6346d07694e4,5,0,safe,safe,safe,582,,,,train
56232d8851cd507590c1,6,0,safe,safe,safe,614,,,,train
5623391bd3954e540d7f,1,0,uncertain,uncertain,unsafe,949,,,,train
563e1e43d989d2063373,6,0,safe,safe,safe,447,,,,train
5647d3a866454a196663,5,0,safe,safe,safe,574,,,,train
56489d7d4f0e02362307,6,1,uncertain,safe,safe,542,,,,train
564c2843a5e3d6ee748c,2,0,safe,safe,safe,95,,,,train
564e0d819d93cd826f70,6,0,safe,safe,safe,834,,,,train
56501606a56a38144474,6,0,unsafe,unsafe,unsafe,370,1.0,81.0,0.21891891891891893,train
56694905f31176c3b6be,3,0,safe,safe,safe,464,,,,train
5675d92d62b238348821,1,0,safe,safe,safe,46,,,,train
5679ca722ba992f8b1dd,6,0,safe,safe,safe,555,,,,train
56914962eb1cc9573917,5,0,unsafe,unsafe,unsafe,796,1.0,191.0,0.2399497487437186,train
56915ff5672eec45a3b0,4,1,uncertain,safe,safe,325,,,,train
56925eb85e08494c2f14,3,1,uncertain,safe,safe,283,,,,train
56ab3ebcfd7132087710,3,0,unsafe,unsafe,unsafe,140,1.0,76.0,0.5428571428571428,train
56ad5871c0ad07b262ce,7,1,uncertain,unsafe,unsafe,434,2.0,151.0,0.347926267281106,train
56dce24fcdc0a7d40927,5,1,uncertain,safe,safe,400,,,,train
56e4fc28b7d4aab7ffc8,3,0,safe,safe,safe,701,,,,train
56fb349a4fcb24d0046c,1,0,safe,safe,safe,8,,,,train
5710f1a99a89d25a7fea,6,0,safe,safe,safe,870,,,,train
5733522efd50f1556ca2,1,0,safe,safe,unsafe,897,,,,train
5733d98a7fde422b4bf4,6,0,safe,safe,safe,354,,,,train
574170149bcd634ca3b7,6,1,safe,uncertain,safe,1865,,,,train
575f97d165743645d133,6,1,uncertain,safe,safe,1215,,,,train
576216c458501b04e088,5,0,unsafe,unsafe,unsafe,399,1.0,118.0,0.2957393483709273,train
57660c0951b869bf3c7c,1,0,uncertain,uncertain,safe,817,,,,train
578177a0295ed3936b4e,6,0,safe,safe,safe,712,,,,train
5797f4c679a6bdd127be,2,1,uncertain,safe,unsafe,955,,,,train
57b73a7ea56725035bbf,2,1,safe,uncertain,unsafe,893,,,,train
57ba6e0ae706bdf910e8,6,0,safe,safe,safe,628,,,,train
57cec5691b2a52401306,1,0,uncertain,uncertain,unsafe,786,,,,train
57e68e13444c84a0c60d,6,0,safe,safe,safe,732,,,,train
581ec32f6c103f89827a,7,0,unsafe,unsafe,unsafe,586,1.0,101.0,0.17235494880546076,train
582298286fa87e170844,6,0,safe,safe,safe,806,,,,train
58298ca5e22d5101acf3,5,0,safe,safe,safe,279,,,,train
58475295206bdf784deb,5,0,unsafe,unsafe,unsafe,290,1.0,75.0,0.25862068965517243,train
5854864b3400a62b8e3a,1,0,uncertain,uncertain,unsafe,1126,,,,train
5881471d436144eda16f,5,0,unsafe,unsafe,unsafe,319,1.0,104.0,0.32601880877742945,train
58825e757b98791bde6e,6,0,safe,safe,safe,568,,,,train
58992ef105a6d041be79,6,0,safe,safe,safe,592,,,,train
58c83748dffb48917a6c,6,1,uncertain,safe,safe,370,,,,train
58cdd10a12954219ea49,7,0,unsafe,unsafe,unsafe,404,1.0,115.0,0.28465346534653463,train
5916e5021ad83c6a3665,6,0,safe,safe,safe,469,,,,train
59262ac99f15bf2dc560,8,0,unsafe,unsafe,unsafe,814,1.0,224.0,0.2751842751842752,train
593b75175c67f746969e,6,0,safe,safe,safe,418,,,,train
59930d3813a3e92d282b,6,1,uncertain,safe,safe,793,,,,train
59b1573db7fdca0b1e61,7,1,uncertain,unsafe,unsafe,539,5.0,342.0,0.634508348794063,train
59ed9c3c656f54a12c94,6,0,safe,safe,safe,576,,,,train
59f36e90094128280236,6,0,safe,safe,safe,462,,,,train
5a0069b73ba70777643b,6,0,safe,safe,safe,638,,,,train
5a0b750b2f80c8495837,6,0,safe,safe,safe,583,,,,train
5a2f353ea43fcd717e52,6,0,safe,safe,safe,775,,,,train
5a35939c3b2ba2d10720,6,0,safe,safe,safe,870,,,,train
5a3adf424dcf31a5cb5e,2,0,unsafe,unsafe,unsafe,880,1.0,144.0,0.16363636363636364,train
5a4223d2c4491b9ce99b,7,1,uncertain,unsafe,unsafe,519,2.0,93.0,0.1791907514450867,train
5a46d192af58c316e7a4,5,0,unsafe,unsafe,unsafe,342,1.0,95.0,0.2777777777777778,train
5a48a96a0387e201d2ad,8,0,unsafe,unsafe,unsafe,822,1.0,128.0,0.15571776155717762,train
5a59b9684e816b67df63,4,0,unsafe,unsafe,unsafe,252,1.0,56.0,0.2222222222222222,train
5a5fd027e8cefbe34fcd,4,0,safe,safe,safe,536,,,,train
5a6e866e19138a19d86f,6,1,uncertain,safe,safe,546,,,,train
5aaa99616b2878b2d4ae,6,0,safe,safe,safe,462,,,,train
5aab06c09a3841adf247,6,0,safe,safe,safe,747,,,,train
5ab2f06acfba6717754c,1,0,safe,safe,safe,696,,,,train
5abce525c11da48cf316,4,0,safe,safe,safe,252,,,,train
5ae093ecb89d286d0fb0,2,1,safe,uncertain,unsafe,884,,,,train
5b00a9eb7abd10459ff3,6,0,safe,safe,safe,335,,,,train
5b0629a363d04314b3e4,6,0,safe,safe,safe,509,,,,train
5b1921b95d9319e0df69,8,0,unsafe,unsafe,unsafe,776,1.0,111.0,0.14304123711340205,train
5b25036b08259b1dcb9b,4,0,unsafe,unsafe,unsafe,400,1.0,114.0,0.285,train
5b304c18149cc9817b5a,4,0,safe,safe,safe,800,,,,train
5b405ebc3c73cc2c7068,3,0,safe,safe,safe,219,,,,train
5b68dca8d5ce3fa5fa82,6,0,safe,safe,safe,917,,,,train
5b69852edd64088e3479,3,0,safe,safe,safe,105,,,,train
5b6bab59879f1d8be0a3,8,1,uncertain,unsafe,unsafe,663,2.0,144.0,0.2171945701357466,train
5bb01e503213ea8f794c,6,0,safe,safe,safe,876,,,,train
5bb0714818de2f80e9c5,5,0,safe,safe,safe,549,,,,train
5bc57861a512c68ecb3a,1,0,unsafe,unsafe,unsafe,980,1.0,211.0,0.2153061224489796,train
5bd12c53b707503b14bb,10,1,uncertain,unsafe,unsafe,1219,2.0,79.0,0.06480721903199343,train
5bff78c36f0d8a7fb7c1,4,1,uncertain,unsafe,unsafe,370,3.0,264.0,0.7135135135135136,train
5c05bec91787244f7557,1,0,safe,safe,unsafe,783,,,,train
5c06fa3282e75567a8c8,8,0,unsafe,unsafe,unsafe,542,1.0,95.0,0.1752767527675277,train
5c2972f466ddaa0df51c,8,0,unsafe,unsafe,unsafe,607,1.0,120.0,0.19769357495881384,train
5c333f6b950accf06180,6,0,safe,safe,safe,669,,,,train
5c636a56000cd4abc22c,8,0,unsafe,unsafe,unsafe,628,1.0,116.0,0.18471337579617833,train
5c946098fb213808f9ad,1,0,safe,safe,uncertain,804,,,,train
5caab3a9a83320fb32e0,2,1,safe,uncertain,unsafe,1089,,,,train
5cb199824335104bf0b3,6,0,safe,safe,safe,653,,,,train
5cb61aaa502a5862cc3f,6,1,uncertain,safe,safe,850,,,,train
5cb665d91bc1e30cb0b0,6,0,safe,safe,safe,907,,,,train
5cbc50c9072878f696ac,7,1,uncertain,unsafe,unsafe,660,2.0,328.0,0.49696969696969695,train
5cd18f0c680a12b49fa5,5,0,unsafe,unsafe,unsafe,400,1.0,97.0,0.2425,train
5ce78e25eccfdc3c8a6a,4,0,unsafe,unsafe,unsafe,360,1.0,61.0,0.16944444444444445,train
5cf0e844075e48c93563,8,0,unsafe,unsafe,unsafe,561,1.0,91.0,0.1622103386809269,train
5cf5dae0a2767ae040b2,6,0,safe,safe,safe,790,,,,train
5cfb1c6999b57c40bede,6,0,unsafe,unsafe,unsafe,696,1.0,91.0,0.1307471264367816,train
5d0a0558f4781ed7589b,6,1,uncertain,safe,safe,430,,,,train
5d11461367b3f96559a6,6,1,uncertain,safe,safe,609,,,,train
5d141b5bbb70800607c7,2,1,uncertain,safe,unsafe,1111,,,,train
5d18f7539e07542cb6d1,6,0,safe,safe,safe,335,,,,train
5d1d0e0cdc86430e7f3c,8,1,uncertain,unsafe,unsafe,493,2.0,43.0,0.0872210953346856,train
5d5acf3513f5b9369cd4,6,0,safe,safe,safe,712,,,,train
5d6cc7c94a88c87973b6,6,0,safe,safe,safe,293,,,,train
5d7154c62830e58da95a,8,2,uncertain,unsafe,unsafe,917,4.0,502.0,0.5474372955288986,train
5d75663baa2900d76430,1,0,safe,safe,safe,790,,,,train
5d8ca14cc79f80241556,6,0,safe,safe,safe,477,,,,train
5d9101f2898ddfcec7d5,6,1,uncertain,safe,safe,614,,,,train
5db6c510a509323b5a9d,8,0,unsafe,unsafe,unsafe,922,1.0,150.0,0.16268980477223427,train
5e0efdc4c4e0b336b733,8,1,uncertain,unsafe,unsafe,975,2.0,216.0,0.22153846153846155,train
5e21eb01d97662590dc0,2,1,uncertain,safe,safe,553,,,,train
5e2c3691ce1734a81955,1,0,safe,safe,safe,608,,,,train
5e2eb7fcfed35656c2cb,8,1,uncertain,unsafe,unsafe,1044,2.0,176.0,0.1685823754789272,train
5e5605d099cefcc04245,6,0,safe,safe,safe,528,,,,train
5e724bbf5920bfe05dd2,8,1,uncertain,unsafe,unsafe,361,3.0,120.0,0.33240997229916897,train
5e79c4a72630677cfdda,6,1,uncertain,safe,safe,375,,,,train
5e8f430df2f4f13681da,7,0,unsafe,unsafe,unsafe,348,1.0,4.0,0.011494252873563218,train
5e977d53aa4e17a73761,1,0,unsafe,unsafe,unsafe,846,1.0,239.0,0.28250591016548465,train
5e9dba4982ecd56db680,8,0,unsafe,unsafe,unsafe,991,1.0,191.0,0.1927346115035318,train
5ec764367c0f8e5be9a6,1,0,uncertain,uncertain,unsafe,1085,,,,train
5ed778a5d813703d9946,6,0,safe,safe,safe,361,,,,train
5efacb6a5cfa5ab8bdd9,5,2,uncertain,uncertain,uncertain,180,,,,train
5eff59f030d4c86917c2,6,0,safe,safe,safe,634,,,,train
5f461854ccbbb9f30eb9,8,1,uncertain,unsafe,unsafe,261,2.0,42.0,0.16091954022988506,train
5f5380f82c70d4be04af,5,0,safe,safe,safe,431,,,,train
5f7d5a6111239bf74503,6,0,safe,safe,safe,613,,,,train
5f87cbe570137f26517b,5,0,safe,safe,safe,476,,,,train
5f8fe8045588257f3ce1,6,0,safe,safe,safe,607,,,,train
5f9662642659980abd50,4,0,safe,safe,safe,789,,,,train
5f9c4524e8b8a484b2ed,7,0,unsafe,unsafe,unsafe,725,1.0,137.0,0.1889655172413793,train
5fde53dfcb1357ccb10c,6,0,safe,safe,safe,469,,,,train
5fee43605c90144c4706,6,0,safe,safe,safe,866,,,,train
601bac2d5c17b195a67d,6,0,safe,safe,safe,642,,,,train
60918a0fcc15ca4bcb6e,6,0,safe,safe,safe,342,,,,train
60d95731cc18faf6afa0,6,0,safe,safe,safe,585,,,,train
60dfdf1bbbbe76be3bcc,8,0,unsafe,unsafe,unsafe,778,1.0,89.0,0.11439588688946016,train
60f033c9687f0b7c8bdc,8,0,unsafe,unsafe,unsafe,633,1.0,131.0,0.20695102685624012,train
610712d589c53814a207,8,1,uncertain,unsafe,unsafe,1019,4.0,309.0,0.30323846908734053,train
61290ef8f122a02c4725,8,0,unsafe,unsafe,unsafe,767,1.0,43.0,0.0560625814863103,train
614d587b4c4c6abb703b,2,0,safe,safe,safe,72,,,,train
6169eedff3bba071dc14,8,1,uncertain,unsafe,unsafe,463,2.0,88.0,0.1900647948164147,train
616f07fa0d7f2aba6628,3,0,uncertain,uncertain,safe,1095,,,,train
6176725179dc28e8f217,5,0,safe,safe,safe,690,,,,train
617b39a087248dd0ce43,5,0,unsafe,unsafe,unsafe,460,1.0,111.0,0.24130434782608695,train
619c1d79c3a9dcf0ee6a,6,0,safe,safe,safe,689,,,,train
61b7857cc66849747e75,6,0,safe,safe,safe,490,,,,train
61d0d20ed0760b5d8c30,6,0,safe,safe,safe,484,,,,train
62124fbf0ca8b932905c,7,1,uncertain,unsafe,unsafe,481,2.0,122.0,0.25363825363825365,train
6221c5c407c69159eec9,6,0,safe,safe,safe,320,,,,train
6229ec54bbd984fef5c9,6,0,safe,safe,safe,354,,,,train
